video_id,gt_start,gt_end,pred_start,pred_end,iou,hit@0.3,hit@0.5,hit@0.7
3JJ7C,0.0,9.9,2.666666666666667,10.666666666666668,0.678125,1,1,0
ZG1EM,20.8,26.7,23.360666666666667,31.197833333333335,0.3211566512254154,1,0,0
ZG1EM,20.8,26.7,0.0,5.334666666666667,0.0,0,0,0
ZG1EM,23.4,32.0,0.004000000000000448,8.004000000000001,0.0,0,0,0
ZG1EM,0.0,15.0,6.677333333333333,14.677333333333333,0.5333333333333333,1,1,0
ZG1EM,0.0,15.0,12.683333333333334,20.683333333333334,0.1120064464141821,0,0,0
UMT5R,21.5,31.0,21.358666666666668,29.358666666666668,0.815101645692159,1,1,1
6BUU6,0.0,3.2,23.5,30.916666666666668,0.0,0,0,0
6BUU6,29.2,32.0,4.333333333333334,12.333333333333334,0.0,0,0,0
6BUU6,0.0,3.2,0.0,4.0,0.8,1,1,1
29UVO,0.8,12.3,12.666666666666668,20.666666666666668,0.0,0,0,0
29UVO,0.8,12.3,9.333333333333334,17.333333333333336,0.17943548387096772,0,0,0
H69BE,17.5,27.8,0.0,4.0,0.0,0,0,0
S3TR3,21.5,33.2,35.37266666666667,40.47376666666667,0.0,0,0,0
S3TR3,21.5,33.2,26.03,34.03,0.5722266560255388,1,1,0
E7CJ0,15.9,24.7,17.599999999999998,25.599999999999998,0.7319587628865982,1,1,1
T38JM,14.3,23.2,13.333333333333332,21.333333333333332,0.7128378378378376,1,1,1
T38JM,9.2,15.3,0.0,8.0,0.0,0,0,0
ON2VH,18.1,23.7,23.327867759781377,30.227287875758183,0.030685528704443098,0,0,0
03M0K,7.5,13.9,12.73416111650323,20.73416111650323,0.08809314570327759,0,0,0
03M0K,0.2,9.9,12.73416111650323,20.73416111650323,0.0,0,0,0
03M0K,7.5,13.9,12.73416111650323,20.73416111650323,0.08809314570327759,0,0,0
BNSQN,16.3,28.0,23.2,27.48,0.36581196581196596,1,0,0
BNSQN,16.3,28.0,20.0,27.48,0.6393162393162394,1,1,0
V3DJ5,14.3,27.0,0.0,4.0,0.0,0,0,0
V3DJ5,14.2,24.2,0.0,4.0,0.0,0,0,0
0UQU6,9.9,17.0,0.0,4.6685236768802225,0.0,0,0,0
0UQU6,12.0,18.0,11.376044568245124,17.114206128133706,0.7720773759461732,1,1,1
493WS,7.5,13.4,12.196319018404907,19.251533742331286,0.10242756460454204,0,0,0
4BZI6,0.0,5.8,23.333333333333332,30.0,0.0,0,0,0
AR4S6,22.6,28.3,18.689333333333334,26.689333333333334,0.4254994450610432,1,0,0
TXNDA,8.0,12.6,6.677333333333333,13.046366666666668,0.7222446106421172,1,1,1
T1FTD,27.4,33.4,0.0,4.0,0.0,0,0,0
T1FTD,29.6,35.0,0.0,4.0,0.0,0,0,0
T1FTD,27.5,33.4,0.0,4.0,0.0,0,0,0
DG5TX,17.9,23.4,16.687333333333335,24.687333333333335,0.6875,1,1,0
DG5TX,18.6,31.0,18.689333333333334,26.689333333333334,0.6451612903225807,1,1,0
E8C24,0.5,8.9,0.034020237334857484,8.034020237334857,0.8497673623236544,1,1,1
EJIKG,10.8,16.9,0.4194988288328103,8.419498828832811,0.0,0,0,0
8X49S,1.4,8.4,0.0,4.667333333333334,0.38896825396825396,1,0,0
8X49S,7.0,13.7,4.675333333333333,12.675333333333333,0.628869025633449,1,1,0
8X49S,1.4,8.4,6.01,14.01,0.18953211736716896,0,0,0
U3T5A,3.3,9.5,0.0,5.334666666666667,0.2141754385964913,0,0,0
UGWOG,52.0,55.0,26.0,34.0,0.0,0,0,0
UGWOG,10.7,20.1,9.333333333333334,17.333333333333336,0.6160990712074306,1,1,0
UGWOG,10.7,20.1,9.333333333333334,17.333333333333336,0.6160990712074306,1,1,0
VT64S,3.5,10.0,18.835579949955605,26.835579949955605,0.0,0,0,0
DSP2U,15.8,22.0,0.0,5.355472721111488,0.0,0,0,0
DSP2U,15.8,22.0,6.843781768891901,14.843781768891901,0.0,0,0,0
LRJS4,0.0,12.2,14.018,22.018,0.0,0,0,0
QEFJF,0.0,9.4,12.683333333333334,20.683333333333334,0.0,0,0,0
QEFJF,8.3,14.8,12.683333333333334,20.683333333333334,0.17092866756393005,0,0,0
QEFJF,0.0,9.4,23.360666666666667,30.7307,0.0,0,0,0
QEFJF,0.0,9.4,23.360666666666667,30.7307,0.0,0,0,0
SAT9P,17.4,29.0,21.358666666666668,28.495133333333335,0.6152126436781609,1,1,0
SAT9P,0.0,9.4,0.0,6.669333333333333,0.7095035460992908,1,1,1
SAT9P,20.4,29.0,23.360666666666667,28.495133333333335,0.5970310077519381,1,1,0
SAT9P,11.3,22.0,5.342666666666666,13.342666666666666,0.12262867205635149,0,0,0
LSY08,18.0,25.4,0.0,6.666666666666666,0.0,0,0,0
TQXMV,9.6,14.7,6.01,14.01,0.5074798619102417,1,1,0
M5W51,23.0,31.0,13.350666666666665,21.350666666666665,0.0,0,0,0
M5W51,13.3,26.9,0.004000000000000448,8.004000000000001,0.0,0,0,0
WRW7O,16.8,21.4,21.358666666666668,25.392033333333334,0.004810657935063554,0,0,0
WRW7O,17.7,26.0,0.0,4.0,0.0,0,0,0
W9XJX,4.3,9.8,1.3386666666666667,9.338666666666667,0.5954932240781594,1,1,0
OOE32,12.8,18.8,1.833333333333333,9.833333333333332,0.0,0,0,0
VOTA7,9.0,14.3,10.652014652014653,18.13186813186813,0.39947853991175286,1,0,0
VOTA7,9.8,17.0,10.652014652014653,18.13186813186813,0.7618922008265189,1,1,1
VOTA7,9.8,17.0,10.652014652014653,18.13186813186813,0.7618922008265189,1,1,1
7XJLH,16.5,22.3,17.419530717554277,25.419530717554277,0.5471665984445357,1,1,0
7XJLH,16.9,24.1,3.788920260928828,11.788920260928828,0.0,0,0,0
53FPM,28.0,38.4,21.333333333333332,29.333333333333332,0.07812499999999993,0,0,0
3CTZL,2.5,15.7,3.3406666666666665,11.340666666666667,0.6060606060606061,1,1,0
FYP5L,17.4,32.0,14.441178065845854,22.441178065845854,0.2871022944905046,0,0,0
FYP5L,17.4,32.0,14.441178065845854,22.441178065845854,0.2871022944905046,0,0,0
FYP5L,0.0,9.2,0.0,4.0,0.4347826086956522,1,0,0
FYP5L,0.0,9.2,5.762976623094863,13.762976623094863,0.24972965304160033,0,0,0
FYP5L,0.0,9.2,10.102077344470358,18.10207734447036,0.0,0,0,0
ZY2B1,16.6,24.7,17.666666666666668,25.666666666666668,0.7757352941176469,1,1,1
857LD,8.8,17.3,8.012,16.012,0.7764857881136951,1,1,1
857LD,8.8,17.3,8.012,16.012,0.7764857881136951,1,1,1
QNVMD,10.8,26.1,28.0,35.63333333333333,0.0,0,0,0
DK59J,12.3,25.4,10.695077149155033,18.695077149155033,0.43489362127374653,1,0,0
DK59J,12.3,25.4,10.695077149155033,18.695077149155033,0.43489362127374653,1,0,0
G5LEA,6.5,13.0,13.5,21.5,0.0,0,0,0
G5LEA,13.1,22.3,13.5,21.5,0.8695652173913042,1,1,1
C1A2T,0.0,7.9,13.600000000000001,21.6,0.0,0,0,0
5V8WH,0.7,6.6,0.0,4.672155940178121,0.6018418091178972,1,1,0
5IDF4,10.7,16.0,10.856332511733125,18.856332511733125,0.6306348448726872,1,1,0
5IDF4,7.8,14.4,6.804605463078637,14.804605463078637,0.8250000000000001,1,1,1
5IDF4,7.8,14.4,6.804605463078637,14.804605463078637,0.8250000000000001,1,1,1
5IDF4,10.7,16.0,9.505756828848297,17.5057568288483,0.6625,1,1,0
5O31N,33.1,38.8,15.333333333333332,23.333333333333332,0.0,0,0,0
5O31N,2.1,9.1,16.0,24.0,0.0,0,0,0
5O31N,22.8,35.9,35.333333333333336,40.63333333333333,0.03177570093457923,0,0,0
5O31N,22.8,35.9,0.0,4.0,0.0,0,0,0
GISE8,16.5,21.9,13.24137931034483,21.24137931034483,0.5475906013540426,1,1,0
GISE8,13.8,19.5,5.655172413793103,13.655172413793103,0.0,0,0,0
GISE8,18.8,28.5,25.655172413793103,33.6551724137931,0.19150417827298052,0,0,0
GISE8,10.0,16.6,1.5172413793103452,9.517241379310345,0.0,0,0,0
1221S,17.1,23.5,12.0,20.0,0.25217391304347814,0,0,0
BVCCX,0.0,6.2,9.333333333333334,17.333333333333336,0.0,0,0,0
B3SF6,7.4,16.3,9.619339462036091,17.61933946203609,0.6537272357750665,1,1,0
B3SF6,21.9,27.4,30.04834865509023,38.04834865509023,0.0,0,0,0
B3SF6,7.4,16.3,9.619339462036091,17.61933946203609,0.6537272357750665,1,1,0
CP3Q6,16.4,29.0,22.026,28.2282,0.4922380952380953,1,0,0
2CR09,4.6,8.9,2.673333333333334,10.673333333333334,0.5375000000000001,1,1,0
2CR09,0.0,8.2,1.3386666666666667,9.338666666666667,0.73472301541976,1,1,1
FABO7,25.9,32.0,8.0,16.0,0.0,0,0,0
PM9HG,30.5,35.0,15.440254734372381,23.44025473437238,0.0,0,0,0
PM9HG,30.5,35.0,15.440254734372381,23.44025473437238,0.0,0,0,0
PM9HG,0.0,8.7,0.0,4.670353611530082,0.5368222541988601,1,1,0
PM9HG,0.4,6.6,10.077425842131724,18.077425842131724,0.0,0,0,0
O5FR0,0.0,12.6,14.333333333333332,22.333333333333332,0.0,0,0,0
X9WTR,0.0,25.2,39.376666666666665,47.376666666666665,0.0,0,0,0
X9WTR,0.0,25.2,39.376666666666665,47.376666666666665,0.0,0,0,0
X9WTR,3.8,22.3,10.014000000000001,18.014000000000003,0.4324324324324325,1,0,0
FRXS5,0.0,6.9,0.0,4.0,0.5797101449275363,1,1,0
FRXS5,0.0,6.9,0.0,4.0,0.5797101449275363,1,1,0
FRXS5,0.0,6.9,0.0,4.0,0.5797101449275363,1,1,0
TUVM8,0.0,11.2,2.673333333333334,10.673333333333334,0.7142857142857143,1,1,1
K5DIB,12.2,18.4,14.685333333333332,20.687333333333335,0.437671824679915,1,0,0
K5DIB,12.2,18.4,14.685333333333332,20.687333333333335,0.437671824679915,1,0,0
K5DIB,0.0,10.3,0.0,6.002000000000001,0.5827184466019417,1,1,0
AQ0CP,14.9,26.6,0.0,5.2018508503094765,0.0,0,0,0
AQ0CP,14.9,26.6,26.04627125773692,30.947659395469024,0.03450526513663575,0,0,0
KQT19,7.7,15.1,26.697333333333333,31.1311,0.0,0,0,0
KOF86,25.3,33.0,0.0,4.0,0.0,0,0,0
KOF86,24.5,31.6,22.666666666666668,30.666666666666668,0.6902985074626867,1,1,0
KOF86,24.5,31.6,12.666666666666668,20.666666666666668,0.0,0,0,0
2CFCW,0.8,12.5,0.0,4.0,0.256,0,0,0
M7DIB,0.0,4.4,0.0,4.0,0.9090909090909091,1,1,1
M7DIB,3.6,10.0,0.0,4.0,0.039999999999999994,0,0,0
M7DIB,12.7,19.0,0.0,7.333333333333334,0.0,0,0,0
M7DIB,3.6,10.0,0.0,8.0,0.44000000000000006,1,0,0
YFZRG,0.0,4.6,3.333333333333333,11.333333333333332,0.11176470588235295,0,0,0
YFZRG,0.0,4.6,3.333333333333333,11.333333333333332,0.11176470588235295,0,0,0
6ERRL,13.9,18.0,9.333333333333334,16.583333333333332,0.30961538461538446,1,0,0
6ERRL,8.8,13.4,10.166666666666666,16.583333333333332,0.4154175588865099,1,0,0
6ERRL,10.6,15.8,9.333333333333334,16.583333333333332,0.7172413793103452,1,1,1
5ZXR3,21.8,27.6,25.675351652917087,31.15911923556294,0.2056441742690491,0,0,0
C3HIN,9.8,19.9,10.014000000000001,18.014000000000003,0.7920792079207924,1,1,1
C3HIN,0.0,4.0,12.683333333333334,20.453766666666667,0.0,0,0,0
C3HIN,0.0,4.0,0.0,4.0,1.0,1,1,1
UQPO0,39.0,49.3,45.382666666666665,50.31693333333333,0.3461479552764588,1,0,0
UQPO0,39.0,49.3,45.382666666666665,50.31693333333333,0.3461479552764588,1,0,0
U9LKA,14.6,21.4,0.0,4.666666666666667,0.0,0,0,0
G838Q,8.1,18.4,6.0,14.0,0.4758064516129033,1,0,0
G838Q,0.0,10.0,0.666666666666667,8.666666666666668,0.8,1,1,1
MIV2M,18.0,23.4,0.0,4.0,0.0,0,0,0
MIV2M,0.0,8.8,12.683333333333334,20.683333333333334,0.0,0,0,0
MIV2M,0.0,4.3,4.675333333333333,12.675333333333333,0.0,0,0,0
MIV2M,9.7,18.9,4.675333333333333,12.675333333333333,0.2091671743919014,0,0,0
MIV2M,18.0,23.4,0.0,4.0,0.0,0,0,0
MIV2M,18.0,23.4,0.0,4.0,0.0,0,0,0
MIV2M,0.0,8.8,0.004000000000000448,8.004000000000001,0.9090909090909091,1,1,1
R13US,6.0,13.0,0.0,4.0,0.0,0,0,0
R13US,6.0,13.0,19.090379008746357,27.090379008746357,0.0,0,0,0
0JA9E,1.2,8.6,10.681333333333333,18.681333333333335,0.0,0,0,0
0JA9E,2.3,12.2,4.675333333333333,12.675333333333333,0.725245775236137,1,1,1
L9J5I,0.3,11.2,22.666666666666668,30.6,0.0,0,0,0
L9J5I,0.3,11.2,0.0,6.0,0.5089285714285715,1,1,0
L9J5I,0.3,11.2,3.333333333333333,11.333333333333332,0.7129909365558913,1,1,1
EY6P4,0.0,2.9,20.037017006189533,28.037017006189533,0.0,0,0,0
EY6P4,4.8,11.0,11.624061054023198,19.624061054023198,0.0,0,0,0
EY6P4,0.0,2.9,0.0,4.0,0.725,1,1,1
EY6P4,4.8,11.0,11.624061054023198,19.624061054023198,0.0,0,0,0
TS880,0.0,7.4,10.014000000000001,18.014000000000003,0.0,0,0,0
TS880,0.0,21.1,10.014000000000001,18.014000000000003,0.3791469194312797,1,0,0
TS880,20.3,38.5,0.0,5.334666666666667,0.0,0,0,0
III9I,1.6,7.4,0.0,4.0,0.3243243243243243,1,0,0
III9I,0.0,3.2,0.014586330333545838,8.014586330333547,0.39745203786879485,1,0,0
III9I,1.6,7.4,0.6836840520558027,8.683684052055803,0.7250000000000001,1,1,1
DD57W,10.3,22.6,30.052986446911397,38.0529864469114,0.0,0,0,0
03TL7,0.0,8.9,0.0,6.666666666666666,0.749063670411985,1,1,1
03TL7,0.0,8.9,2.0,10.0,0.6900000000000001,1,1,0
B5VY1,0.2,5.7,10.0,18.0,0.0,0,0,0
B5VY1,9.7,16.0,10.0,18.0,0.7228915662650601,1,1,1
B5VY1,2.7,11.1,8.0,16.0,0.23308270676691725,0,0,0
ORD96,0.0,12.3,0.0,8.0,0.6504065040650406,1,1,0
IO3CI,5.7,11.0,26.0,32.03333333333333,0.0,0,0,0
IO3CI,11.8,18.0,6.0,14.0,0.18333333333333326,0,0,0
IO3CI,11.8,18.0,5.333333333333334,13.333333333333334,0.12105263157894737,0,0,0
IO3CI,5.7,11.0,0.0,4.0,0.0,0,0,0
IO3CI,11.8,18.0,5.333333333333334,13.333333333333334,0.12105263157894737,0,0,0
JCUT2,0.0,6.1,8.012,16.012,0.0,0,0,0
JCUT2,0.0,14.5,2.0060000000000002,10.006,0.5517241379310345,1,1,0
JCUT2,0.0,14.5,6.01,14.01,0.5517241379310345,1,1,0
JCUT2,0.0,6.1,8.012,16.012,0.0,0,0,0
3DLKC,0.0,5.6,0.0,8.0,0.7,1,1,1
3DLKC,0.0,5.6,0.0,8.0,0.7,1,1,1
LWB5E,0.0,5.3,0.0,4.0,0.7547169811320755,1,1,1
C9HLB,29.4,35.0,0.0,4.0,0.0,0,0,0
SPJIE,0.0,3.6,13.600000000000001,21.6,0.0,0,0,0
IIJ5I,15.5,29.0,13.350666666666665,21.350666666666665,0.3738604413393541,1,0,0
LHPQS,8.7,16.1,11.015,15.548866666666667,0.6126846846846845,1,1,0
MTUR3,2.9,13.1,0.0,8.0,0.3893129770992366,1,0,0
MTUR3,30.8,50.0,0.0,4.0,0.0,0,0,0
MTUR3,11.8,30.8,26.666666666666668,34.66666666666667,0.1807580174927113,0,0,0
MTUR3,26.8,36.5,13.333333333333332,21.333333333333332,0.0,0,0,0
MTUR3,26.8,36.5,13.333333333333332,21.333333333333332,0.0,0,0,0
ZKGKR,9.5,15.9,22.693333333333335,28.628600000000002,0.0,0,0,0
ZKGKR,0.0,8.0,6.677333333333333,14.677333333333333,0.09011627906976744,0,0,0
ZKGKR,9.5,15.9,23.360666666666667,28.628600000000002,0.0,0,0,0
ZKGKR,9.5,15.9,22.693333333333335,28.628600000000002,0.0,0,0,0
ZKGKR,0.0,8.0,0.0,6.002000000000001,0.7502500000000001,1,1,1
OVICR,11.3,21.3,12.666666666666668,20.666666666666668,0.8,1,1,1
T1KK1,5.3,17.3,12.666666666666668,20.666666666666668,0.30151843817787416,1,0,0
T1KK1,5.3,17.3,12.666666666666668,20.666666666666668,0.30151843817787416,1,0,0
T1KK1,0.0,3.9,0.0,8.0,0.4875,1,0,0
XHG13,0.0,11.2,0.0,4.0,0.35714285714285715,1,0,0
ENCXV,15.3,20.9,0.0,4.667333333333334,0.0,0,0,0
GXVX8,6.5,12.8,8.666666666666666,16.666666666666664,0.40655737704918055,1,0,0
25YVM,0.0,9.8,14.717203115077375,22.717203115077375,0.0,0,0,0
25YVM,11.0,26.6,0.010829238945151864,8.010829238945153,0.0,0,0,0
IS7PL,0.0,6.6,13.5,20.875,0.0,0,0,0
IS7PL,0.0,6.6,13.5,20.875,0.0,0,0,0
IS7PL,0.0,6.6,13.5,20.875,0.0,0,0,0
8BG1T,15.5,29.8,13.333333333333332,21.333333333333332,0.3542510121457489,1,0,0
8BG1T,15.5,29.8,5.333333333333334,13.333333333333334,0.0,0,0,0
1JYPW,14.1,21.2,8.5,16.5,0.18897637795275593,0,0,0
FPXL7,4.0,8.5,14.65298780894011,22.65298780894011,0.0,0,0,0
6HR54,0.9,8.4,6.0,14.0,0.18320610687022904,0,0,0
91SQ4,0.0,8.3,11.348666666666666,19.348666666666666,0.0,0,0,0
91SQ4,13.7,20.3,0.0,4.0,0.0,0,0,0
91SQ4,13.7,20.3,12.683333333333334,19.919900000000002,0.8166170678336984,1,1,1
M8NEU,0.0,7.3,0.0,4.0,0.547945205479452,1,1,0
M8NEU,23.5,29.0,0.0,4.0,0.0,0,0,0
M8NEU,0.0,7.3,0.0,4.0,0.547945205479452,1,1,0
M8NEU,0.0,5.0,0.0,4.0,0.8,1,1,1
OIRJ0,17.6,26.9,12.683333333333334,20.683333333333334,0.21688159437280183,0,0,0
OIRJ0,17.6,26.9,12.016000000000002,20.016000000000002,0.16232195646331637,0,0,0
OIRJ0,17.6,26.9,15.352666666666668,23.352666666666668,0.4981813983026385,1,0,0
OIRJ0,16.2,22.0,22.693333333333335,30.693333333333335,0.0,0,0,0
OIRJ0,0.0,10.1,10.681333333333333,18.681333333333335,0.0,0,0,0
OIRJ0,0.0,10.1,0.0,5.334666666666667,0.5281848184818483,1,1,0
J9BXT,33.9,39.0,0.004000000000000448,8.004000000000001,0.0,0,0,0
6GY1M,2.0,9.2,19.982412897208714,27.982412897208714,0.0,0,0,0
UB1QP,23.0,31.1,14.0,22.0,0.0,0,0,0
UB1QP,23.0,31.1,12.666666666666668,20.666666666666668,0.0,0,0,0
UB1QP,0.0,2.5,0.0,8.0,0.3125,1,0,0
759UE,2.6,10.4,0.0,4.0,0.1346153846153846,0,0,0
759UE,2.6,10.4,0.0,4.0,0.1346153846153846,0,0,0
759UE,17.9,27.1,16.0,24.0,0.5495495495495496,1,1,0
R6XU9,0.0,12.0,18.666666666666668,26.666666666666668,0.0,0,0,0
MURXK,5.6,12.2,4.675333333333333,12.675333333333333,0.825,1,1,1
MURXK,0.0,9.7,0.6713333333333331,8.671333333333333,0.8247422680412372,1,1,1
MURXK,5.6,12.2,0.6713333333333331,8.671333333333333,0.26640837333024925,0,0,0
Z6ZYF,14.5,23.2,0.0,4.68013468013468,0.0,0,0,0
Z6ZYF,18.0,23.0,0.0,4.68013468013468,0.0,0,0,0
Z6ZYF,14.5,23.2,0.0,4.68013468013468,0.0,0,0,0
Z6ZYF,0.0,7.0,0.0,7.4006734006734005,0.945859872611465,1,1,1
Z6ZYF,14.5,23.2,0.0,4.68013468013468,0.0,0,0,0
GIC0G,14.7,28.8,16.666666666666668,24.666666666666668,0.5673758865248226,1,1,0
D98TV,1.4,7.5,0.6796657381615594,8.67966573816156,0.7625,1,1,1
D98TV,1.4,7.5,0.6796657381615594,8.67966573816156,0.7625,1,1,1
6703W,7.0,14.0,0.0,7.333333333333334,0.023809523809523853,0,0,0
6703W,7.0,14.0,35.166666666666664,42.833333333333336,0.0,0,0,0
GQYR9,25.0,35.0,0.6713333333333331,8.671333333333333,0.0,0,0,0
GQYR9,25.0,35.0,0.6713333333333331,8.671333333333333,0.0,0,0,0
CLU7Z,10.7,21.9,20.06685236768802,26.506963788300833,0.11597088832889843,0,0,0
CLU7Z,6.5,12.3,20.735376044568245,26.506963788300833,0.0,0,0,0
CLU7Z,6.5,12.3,20.735376044568245,26.506963788300833,0.0,0,0,0
W3CPB,6.0,11.6,12.666666666666668,20.0,0.0,0,0,0
W3CPB,4.6,12.0,12.666666666666668,20.0,0.0,0,0,0
6TV29,13.5,21.4,34.92152006227443,40.37223126459557,0.0,0,0,0
6TV29,13.5,21.4,5.907296015851674,13.907296015851674,0.026289537079415413,0,0,0
6TV29,24.0,39.9,0.0,5.415328002264525,0.0,0,0,0
6TV29,13.5,21.4,12.276272026042037,20.276272026042037,0.7427086872146653,1,1,1
HXCGX,0.0,14.7,0.0,5.333333333333333,0.36281179138321995,1,0,0
HXCGX,0.0,14.7,4.0,12.0,0.54421768707483,1,1,0
HXCGX,0.0,14.7,4.0,12.0,0.54421768707483,1,1,0
HXCGX,25.0,33.0,12.666666666666668,20.666666666666668,0.0,0,0,0
TOY9V,0.0,7.0,2.0060000000000002,10.006,0.4991005396761943,1,0,0
TOY9V,6.7,13.6,2.0060000000000002,10.006,0.2851474900810764,0,0,0
6FSAH,3.1,15.2,18.666666666666668,26.6,0.0,0,0,0
TF0KM,13.5,26.3,14.0,22.0,0.625,1,1,0
9EP7R,21.7,32.0,20.0,28.0,0.525,1,1,0
9EP7R,21.7,32.0,20.0,28.0,0.525,1,1,0
7HLTQ,2.9,11.2,4.0,12.0,0.7912087912087912,1,1,1
UNXLF,17.7,22.4,1.3386666666666667,9.338666666666667,0.0,0,0,0
K5CRM,6.2,11.3,6.0,14.0,0.6375000000000001,1,1,0
WT59C,17.6,23.1,17.63331530557058,25.63331530557058,0.6805016965584101,1,1,0
WT59C,17.6,23.1,17.63331530557058,25.63331530557058,0.6805016965584101,1,1,0
8D464,11.5,17.3,24.028000000000002,28.928900000000002,0.0,0,0,0
8D464,14.8,20.1,24.695333333333334,28.928900000000002,0.0,0,0,0
8D464,0.0,7.4,0.004000000000000448,8.004000000000001,0.9240379810094951,1,1,1
8D464,14.8,20.1,24.028000000000002,28.928900000000002,0.0,0,0,0
AZFKK,0.0,3.4,0.0,4.833333333333333,0.703448275862069,1,1,1
AZFKK,0.7,8.8,1.0,9.0,0.9397590361445783,1,1,1
AZFKK,0.0,5.3,0.0,7.333333333333334,0.7227272727272727,1,1,1
8YNSB,0.0,11.4,2.0148365969391167,10.014836596939116,0.7017543859649121,1,1,1
8YNSB,0.0,11.4,6.6930428390028744,14.693042839002874,0.32035278278114365,1,0,0
2NV6L,3.7,19.0,0.0,4.0,0.015789473684210516,0,0,0
2NV6L,17.8,27.8,17.333333333333332,25.333333333333332,0.719745222929936,1,1,1
P0ILN,0.0,4.9,0.0,4.0,0.8163265306122448,1,1,1
P0ILN,0.0,7.1,0.0,8.0,0.8875,1,1,1
P0ILN,17.5,32.0,22.666666666666668,30.666666666666668,0.5517241379310345,1,1,0
P0ILN,17.5,32.0,22.666666666666668,30.666666666666668,0.5517241379310345,1,1,0
P0ILN,6.2,12.8,0.0,7.333333333333334,0.0885416666666667,0,0,0
P0ILN,13.9,20.7,22.666666666666668,30.666666666666668,0.0,0,0,0
P0ILN,13.9,20.7,22.666666666666668,30.666666666666668,0.0,0,0,0
P0ILN,6.2,12.8,0.0,7.333333333333334,0.0885416666666667,0,0,0
9VBJ5,0.0,18.4,0.0,4.0,0.2173913043478261,0,0,0
9VBJ5,0.0,18.4,0.0,4.0,0.2173913043478261,0,0,0
9VBJ5,25.4,39.5,27.55622820293479,35.55622820293479,0.5673758865248226,1,1,0
9VBJ5,16.3,28.8,29.217082318878724,37.217082318878724,0.0,0,0,0
9VBJ5,25.4,39.5,27.55622820293479,35.55622820293479,0.5673758865248226,1,1,0
9CDB6,15.8,28.8,12.666666666666668,20.666666666666668,0.3016528925619835,1,0,0
U7E1T,0.3,8.6,0.0,4.0,0.4302325581395349,1,0,0
5I330,11.0,18.0,0.0,4.0,0.0,0,0,0
7BX06,0.0,12.5,22.3629296650556,26.83611045391557,0.0,0,0,0
Z6OEM,0.0,6.1,12.683333333333334,20.683333333333334,0.0,0,0,0
3OAGK,21.6,30.0,22.438793349168645,29.2914,0.815786506051352,1,1,1
3OAGK,21.6,30.0,22.438793349168645,29.2914,0.815786506051352,1,1,1
F0N38,17.6,32.0,0.0,4.0,0.0,0,0,0
F0N38,23.0,32.0,0.0,4.0,0.0,0,0,0
TLCLG,23.6,32.9,0.0,4.0,0.0,0,0,0
TLCLG,13.8,22.5,21.380710659898476,29.380710659898476,0.07183814426272245,0,0,0
TLCLG,23.6,32.9,12.595080046856697,20.595080046856697,0.0,0,0,0
TLCLG,13.8,22.5,21.380710659898476,29.380710659898476,0.07183814426272245,0,0,0
TLCLG,23.6,32.9,0.0,4.0,0.0,0,0,0
YLNPX,31.8,39.0,33.50460435991026,38.006898168301916,0.6253185844988411,1,1,0
YLNPX,33.0,39.0,0.0,4.0,0.0,0,0,0
ZOLVU,17.9,27.9,6.666666666666666,14.666666666666666,0.0,0,0,0
2ODLD,0.0,10.3,12.0,20.0,0.0,0,0,0
J3ZZH,0.0,3.4,0.0,5.359773371104816,0.6343551797040169,1,1,0
J3ZZH,27.1,32.5,17.076487252124647,25.076487252124647,0.0,0,0,0
J3ZZH,0.0,3.4,14.356940509915013,22.356940509915013,0.0,0,0,0
J3ZZH,23.3,31.5,31.35410764872521,39.35410764872521,0.009087540364560432,0,0,0
J3ZZH,23.3,31.5,17.076487252124647,25.076487252124647,0.12316606108219583,0,0,0
C1LJS,0.8,7.7,0.0,7.336666666666667,0.848917748917749,1,1,1
P73UC,15.9,30.0,23.360666666666667,30.096733333333333,0.46766627064442057,1,0,0
P73UC,1.3,9.5,0.0,7.336666666666667,0.6354385964912281,1,1,0
P73UC,17.6,31.0,23.360666666666667,30.096733333333333,0.5026915422885572,1,1,0
A30ZM,0.0,4.3,0.6713333333333331,8.671333333333333,0.4184669793188283,1,0,0
UJXBC,1.7,8.1,0.0,4.0,0.2839506172839506,0,0,0
Y1BWP,3.6,10.1,14.333333333333332,22.333333333333332,0.0,0,0,0
Y1BWP,3.6,10.1,1.0,9.0,0.5934065934065935,1,1,0
Y1BWP,20.4,26.2,14.333333333333332,22.333333333333332,0.16292134831460675,0,0,0
7L7P4,3.4,8.7,8.0,16.0,0.055555555555555504,0,0,0
0R0DJ,6.5,17.0,16.02,24.02,0.055936073059360755,0,0,0
0R0DJ,4.4,9.5,13.350666666666665,21.350666666666665,0.0,0,0,0
0R0DJ,0.0,7.5,13.350666666666665,21.350666666666665,0.0,0,0,0
9O889,19.1,32.0,0.0,4.0,0.0,0,0,0
2H56B,0.9,6.0,0.0,6.028946300554579,0.8459189625774027,1,1,1
KTOJX,0.0,10.5,0.0,6.002000000000001,0.5716190476190477,1,1,0
2YXJO,7.6,13.9,9.6,17.6,0.43,1,0,0
T6BS9,4.5,10.9,10.014000000000001,14.948266666666667,0.08479875449835372,0,0,0
T6BS9,4.7,11.2,1.3386666666666667,9.338666666666667,0.4703893996755003,1,0,0
T6BS9,4.7,11.2,0.0,5.334666666666667,0.05666666666666669,0,0,0
